Data; Strefa; Wartość kWh;Rodzaj;
2025-08-02 18:00;T1;1,033;oddana po zbilansowaniu;
2025-08-02 19:00;T1;0,025;oddana po zbilansowaniu;
2025-08-02 20:00;T1;0,000;oddana po zbilansowaniu;
2025-08-02 21:00;T1;0,002;oddana po zbilansowaniu;
2025-08-02 22:00;T1;0,000;oddana po zbilansowaniu;
2025-08-02 23:00;T1;0,001;oddana po zbilansowaniu;
2025-08-02 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 4:00;T1;0,001;oddana po zbilansowaniu;
2025-08-03 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 10:00;T1;0,004;oddana po zbilansowaniu;
2025-08-03 11:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 12:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 13:00;T1;1,991;oddana po zbilansowaniu;
2025-08-03 14:00;T1;2,624;oddana po zbilansowaniu;
2025-08-03 15:00;T1;1,392;oddana po zbilansowaniu;
2025-08-03 16:00;T1;0,876;oddana po zbilansowaniu;
2025-08-03 17:00;T1;0,842;oddana po zbilansowaniu;
2025-08-03 18:00;T1;0,808;oddana po zbilansowaniu;
2025-08-03 19:00;T1;0,229;oddana po zbilansowaniu;
2025-08-03 20:00;T1;0,006;oddana po zbilansowaniu;
2025-08-03 21:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 22:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-03 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 2:00;T1;0,001;oddana po zbilansowaniu;
2025-08-04 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 11:00;T1;1,174;oddana po zbilansowaniu;
2025-08-04 12:00;T1;1,853;oddana po zbilansowaniu;
2025-08-04 13:00;T1;0,764;oddana po zbilansowaniu;
2025-08-04 14:00;T1;1,923;oddana po zbilansowaniu;
2025-08-04 15:00;T1;1,618;oddana po zbilansowaniu;
2025-08-04 16:00;T1;1,620;oddana po zbilansowaniu;
2025-08-04 17:00;T1;0,931;oddana po zbilansowaniu;
2025-08-04 18:00;T1;0,565;oddana po zbilansowaniu;
2025-08-04 19:00;T1;0,067;oddana po zbilansowaniu;
2025-08-04 20:00;T1;0,003;oddana po zbilansowaniu;
2025-08-04 21:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 22:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-04 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 10:00;T1;1,550;oddana po zbilansowaniu;
2025-08-05 11:00;T1;1,269;oddana po zbilansowaniu;
2025-08-05 12:00;T1;2,266;oddana po zbilansowaniu;
2025-08-05 13:00;T1;1,922;oddana po zbilansowaniu;
2025-08-05 14:00;T1;2,397;oddana po zbilansowaniu;
2025-08-05 15:00;T1;2,144;oddana po zbilansowaniu;
2025-08-05 16:00;T1;2,067;oddana po zbilansowaniu;
2025-08-05 17:00;T1;1,812;oddana po zbilansowaniu;
2025-08-05 18:00;T1;1,558;oddana po zbilansowaniu;
2025-08-05 19:00;T1;0,804;oddana po zbilansowaniu;
2025-08-05 20:00;T1;0,016;oddana po zbilansowaniu;
2025-08-05 21:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 22:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-05 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 9:00;T1;0,001;oddana po zbilansowaniu;
2025-08-06 10:00;T1;0,039;oddana po zbilansowaniu;
2025-08-06 11:00;T1;0,721;oddana po zbilansowaniu;
2025-08-06 12:00;T1;2,502;oddana po zbilansowaniu;
2025-08-06 13:00;T1;1,990;oddana po zbilansowaniu;
2025-08-06 14:00;T1;1,105;oddana po zbilansowaniu;
2025-08-06 15:00;T1;1,365;oddana po zbilansowaniu;
2025-08-06 16:00;T1;2,203;oddana po zbilansowaniu;
2025-08-06 17:00;T1;1,584;oddana po zbilansowaniu;
2025-08-06 18:00;T1;1,636;oddana po zbilansowaniu;
2025-08-06 19:00;T1;0,870;oddana po zbilansowaniu;
2025-08-06 20:00;T1;0,014;oddana po zbilansowaniu;
2025-08-06 21:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 22:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-06 24:00;T1;0,001;oddana po zbilansowaniu;
2025-08-07 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 9:00;T1;0,479;oddana po zbilansowaniu;
2025-08-07 10:00;T1;1,762;oddana po zbilansowaniu;
2025-08-07 11:00;T1;2,320;oddana po zbilansowaniu;
2025-08-07 12:00;T1;2,472;oddana po zbilansowaniu;
2025-08-07 13:00;T1;2,773;oddana po zbilansowaniu;
2025-08-07 14:00;T1;2,575;oddana po zbilansowaniu;
2025-08-07 15:00;T1;2,409;oddana po zbilansowaniu;
2025-08-07 16:00;T1;1,421;oddana po zbilansowaniu;
2025-08-07 17:00;T1;1,508;oddana po zbilansowaniu;
2025-08-07 18:00;T1;0,996;oddana po zbilansowaniu;
2025-08-07 19:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 20:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 21:00;T1;0,438;oddana po zbilansowaniu;
2025-08-07 22:00;T1;0,873;oddana po zbilansowaniu;
2025-08-07 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-07 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 10:00;T1;1,203;oddana po zbilansowaniu;
2025-08-08 11:00;T1;2,196;oddana po zbilansowaniu;
2025-08-08 12:00;T1;2,426;oddana po zbilansowaniu;
2025-08-08 13:00;T1;2,313;oddana po zbilansowaniu;
2025-08-08 14:00;T1;1,421;oddana po zbilansowaniu;
2025-08-08 15:00;T1;1,502;oddana po zbilansowaniu;
2025-08-08 16:00;T1;1,899;oddana po zbilansowaniu;
2025-08-08 17:00;T1;1,668;oddana po zbilansowaniu;
2025-08-08 18:00;T1;0,948;oddana po zbilansowaniu;
2025-08-08 19:00;T1;0,496;oddana po zbilansowaniu;
2025-08-08 20:00;T1;1,019;oddana po zbilansowaniu;
2025-08-08 21:00;T1;0,874;oddana po zbilansowaniu;
2025-08-08 22:00;T1;0,852;oddana po zbilansowaniu;
2025-08-08 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-08 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-09 1:00;T1;0,002;oddana po zbilansowaniu;
2025-08-09 2:00;T1;0,001;oddana po zbilansowaniu;
2025-08-09 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-09 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-09 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-09 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-09 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-09 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-09 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-09 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-09 11:00;T1;0,008;oddana po zbilansowaniu;
2025-08-09 12:00;T1;0,749;oddana po zbilansowaniu;
2025-08-09 13:00;T1;2,822;oddana po zbilansowaniu;
2025-08-09 14:00;T1;2,592;oddana po zbilansowaniu;
2025-08-09 15:00;T1;2,349;oddana po zbilansowaniu;
2025-08-09 16:00;T1;1,394;oddana po zbilansowaniu;
2025-08-09 17:00;T1;0,709;oddana po zbilansowaniu;
2025-08-09 18:00;T1;0,558;oddana po zbilansowaniu;
2025-08-09 19:00;T1;0,151;oddana po zbilansowaniu;
2025-08-09 20:00;T1;0,005;oddana po zbilansowaniu;
2025-08-09 21:00;T1;0,596;oddana po zbilansowaniu;
2025-08-09 22:00;T1;0,786;oddana po zbilansowaniu;
2025-08-09 23:00;T1;0,837;oddana po zbilansowaniu;
2025-08-09 24:00;T1;0,007;oddana po zbilansowaniu;
2025-08-10 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-10 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-10 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-10 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-10 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-10 6:00;T1;0,002;oddana po zbilansowaniu;
2025-08-10 7:00;T1;0,001;oddana po zbilansowaniu;
2025-08-10 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-10 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-10 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-10 11:00;T1;0,000;oddana po zbilansowaniu;
2025-08-10 12:00;T1;1,112;oddana po zbilansowaniu;
2025-08-10 13:00;T1;2,377;oddana po zbilansowaniu;
2025-08-10 14:00;T1;2,692;oddana po zbilansowaniu;
2025-08-10 15:00;T1;2,174;oddana po zbilansowaniu;
2025-08-10 16:00;T1;1,710;oddana po zbilansowaniu;
2025-08-10 17:00;T1;1,790;oddana po zbilansowaniu;
2025-08-10 18:00;T1;1,313;oddana po zbilansowaniu;
2025-08-10 19:00;T1;0,599;oddana po zbilansowaniu;
2025-08-10 20:00;T1;0,025;oddana po zbilansowaniu;
2025-08-10 21:00;T1;0,918;oddana po zbilansowaniu;
2025-08-10 22:00;T1;1,003;oddana po zbilansowaniu;
2025-08-10 23:00;T1;1,030;oddana po zbilansowaniu;
2025-08-10 24:00;T1;0,002;oddana po zbilansowaniu;
2025-08-11 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 5:00;T1;0,001;oddana po zbilansowaniu;
2025-08-11 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 11:00;T1;1,839;oddana po zbilansowaniu;
2025-08-11 12:00;T1;2,627;oddana po zbilansowaniu;
2025-08-11 13:00;T1;2,710;oddana po zbilansowaniu;
2025-08-11 14:00;T1;2,691;oddana po zbilansowaniu;
2025-08-11 15:00;T1;2,366;oddana po zbilansowaniu;
2025-08-11 16:00;T1;2,120;oddana po zbilansowaniu;
2025-08-11 17:00;T1;1,517;oddana po zbilansowaniu;
2025-08-11 18:00;T1;1,499;oddana po zbilansowaniu;
2025-08-11 19:00;T1;0,658;oddana po zbilansowaniu;
2025-08-11 20:00;T1;1,131;oddana po zbilansowaniu;
2025-08-11 21:00;T1;1,043;oddana po zbilansowaniu;
2025-08-11 22:00;T1;0,000;oddana po zbilansowaniu;
2025-08-11 23:00;T1;0,002;oddana po zbilansowaniu;
2025-08-11 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-12 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-12 2:00;T1;0,002;oddana po zbilansowaniu;
2025-08-12 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-12 4:00;T1;0,001;oddana po zbilansowaniu;
2025-08-12 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-12 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-12 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-12 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-12 9:00;T1;0,001;oddana po zbilansowaniu;
2025-08-12 10:00;T1;0,492;oddana po zbilansowaniu;
2025-08-12 11:00;T1;2,070;oddana po zbilansowaniu;
2025-08-12 12:00;T1;2,454;oddana po zbilansowaniu;
2025-08-12 13:00;T1;2,585;oddana po zbilansowaniu;
2025-08-12 14:00;T1;2,561;oddana po zbilansowaniu;
2025-08-12 15:00;T1;1,947;oddana po zbilansowaniu;
2025-08-12 16:00;T1;2,067;oddana po zbilansowaniu;
2025-08-12 17:00;T1;1,780;oddana po zbilansowaniu;
2025-08-12 18:00;T1;1,491;oddana po zbilansowaniu;
2025-08-12 19:00;T1;0,619;oddana po zbilansowaniu;
2025-08-12 20:00;T1;0,000;oddana po zbilansowaniu;
2025-08-12 21:00;T1;0,574;oddana po zbilansowaniu;
2025-08-12 22:00;T1;0,348;oddana po zbilansowaniu;
2025-08-12 23:00;T1;0,640;oddana po zbilansowaniu;
2025-08-12 24:00;T1;0,001;oddana po zbilansowaniu;
2025-08-13 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-13 2:00;T1;0,001;oddana po zbilansowaniu;
2025-08-13 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-13 4:00;T1;0,002;oddana po zbilansowaniu;
2025-08-13 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-13 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-13 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-13 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-13 9:00;T1;0,001;oddana po zbilansowaniu;
2025-08-13 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-13 11:00;T1;0,771;oddana po zbilansowaniu;
2025-08-13 12:00;T1;2,398;oddana po zbilansowaniu;
2025-08-13 13:00;T1;2,447;oddana po zbilansowaniu;
2025-08-13 14:00;T1;2,417;oddana po zbilansowaniu;
2025-08-13 15:00;T1;2,157;oddana po zbilansowaniu;
2025-08-13 16:00;T1;1,529;oddana po zbilansowaniu;
2025-08-13 17:00;T1;1,660;oddana po zbilansowaniu;
2025-08-13 18:00;T1;1,373;oddana po zbilansowaniu;
2025-08-13 19:00;T1;0,458;oddana po zbilansowaniu;
2025-08-13 20:00;T1;1,031;oddana po zbilansowaniu;
2025-08-13 21:00;T1;0,966;oddana po zbilansowaniu;
2025-08-13 22:00;T1;0,929;oddana po zbilansowaniu;
2025-08-13 23:00;T1;0,002;oddana po zbilansowaniu;
2025-08-13 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-14 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-14 2:00;T1;0,001;oddana po zbilansowaniu;
2025-08-14 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-14 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-14 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-14 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-14 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-14 8:00;T1;0,001;oddana po zbilansowaniu;
2025-08-14 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-14 10:00;T1;0,001;oddana po zbilansowaniu;
2025-08-14 11:00;T1;0,183;oddana po zbilansowaniu;
2025-08-14 12:00;T1;2,019;oddana po zbilansowaniu;
2025-08-14 13:00;T1;2,085;oddana po zbilansowaniu;
2025-08-14 14:00;T1;2,266;oddana po zbilansowaniu;
2025-08-14 15:00;T1;2,146;oddana po zbilansowaniu;
2025-08-14 16:00;T1;1,797;oddana po zbilansowaniu;
2025-08-14 17:00;T1;1,642;oddana po zbilansowaniu;
2025-08-14 18:00;T1;1,272;oddana po zbilansowaniu;
2025-08-14 19:00;T1;0,411;oddana po zbilansowaniu;
2025-08-14 20:00;T1;0,812;oddana po zbilansowaniu;
2025-08-14 21:00;T1;1,052;oddana po zbilansowaniu;
2025-08-14 22:00;T1;1,028;oddana po zbilansowaniu;
2025-08-14 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-14 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 6:00;T1;0,002;oddana po zbilansowaniu;
2025-08-15 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-15 11:00;T1;1,075;oddana po zbilansowaniu;
2025-08-15 12:00;T1;2,431;oddana po zbilansowaniu;
2025-08-15 13:00;T1;2,545;oddana po zbilansowaniu;
2025-08-15 14:00;T1;2,474;oddana po zbilansowaniu;
2025-08-15 15:00;T1;2,267;oddana po zbilansowaniu;
2025-08-15 16:00;T1;1,974;oddana po zbilansowaniu;
2025-08-15 17:00;T1;1,717;oddana po zbilansowaniu;
2025-08-15 18:00;T1;1,338;oddana po zbilansowaniu;
2025-08-15 19:00;T1;0,488;oddana po zbilansowaniu;
2025-08-15 20:00;T1;1,126;oddana po zbilansowaniu;
2025-08-15 21:00;T1;1,055;oddana po zbilansowaniu;
2025-08-15 22:00;T1;1,051;oddana po zbilansowaniu;
2025-08-15 23:00;T1;0,003;oddana po zbilansowaniu;
2025-08-15 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-16 11:00;T1;1,283;oddana po zbilansowaniu;
2025-08-16 12:00;T1;2,303;oddana po zbilansowaniu;
2025-08-16 13:00;T1;2,448;oddana po zbilansowaniu;
2025-08-16 14:00;T1;2,396;oddana po zbilansowaniu;
2025-08-16 15:00;T1;2,199;oddana po zbilansowaniu;
2025-08-16 16:00;T1;1,885;oddana po zbilansowaniu;
2025-08-16 17:00;T1;1,391;oddana po zbilansowaniu;
2025-08-16 18:00;T1;1,009;oddana po zbilansowaniu;
2025-08-16 19:00;T1;0,321;oddana po zbilansowaniu;
2025-08-16 20:00;T1;0,003;oddana po zbilansowaniu;
2025-08-16 21:00;T1;1,001;oddana po zbilansowaniu;
2025-08-16 22:00;T1;1,049;oddana po zbilansowaniu;
2025-08-16 23:00;T1;1,056;oddana po zbilansowaniu;
2025-08-16 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 8:00;T1;0,001;oddana po zbilansowaniu;
2025-08-17 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 11:00;T1;0,112;oddana po zbilansowaniu;
2025-08-17 12:00;T1;1,504;oddana po zbilansowaniu;
2025-08-17 13:00;T1;2,152;oddana po zbilansowaniu;
2025-08-17 14:00;T1;2,267;oddana po zbilansowaniu;
2025-08-17 15:00;T1;2,057;oddana po zbilansowaniu;
2025-08-17 16:00;T1;1,761;oddana po zbilansowaniu;
2025-08-17 17:00;T1;1,862;oddana po zbilansowaniu;
2025-08-17 18:00;T1;1,149;oddana po zbilansowaniu;
2025-08-17 19:00;T1;0,444;oddana po zbilansowaniu;
2025-08-17 20:00;T1;0,000;oddana po zbilansowaniu;
2025-08-17 21:00;T1;1,024;oddana po zbilansowaniu;
2025-08-17 22:00;T1;0,986;oddana po zbilansowaniu;
2025-08-17 23:00;T1;1,025;oddana po zbilansowaniu;
2025-08-17 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-18 1:00;T1;0,001;oddana po zbilansowaniu;
2025-08-18 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-18 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-18 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-18 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-18 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-18 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-18 8:00;T1;0,002;oddana po zbilansowaniu;
2025-08-18 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-18 10:00;T1;0,001;oddana po zbilansowaniu;
2025-08-18 11:00;T1;0,688;oddana po zbilansowaniu;
2025-08-18 12:00;T1;0,866;oddana po zbilansowaniu;
2025-08-18 13:00;T1;0,878;oddana po zbilansowaniu;
2025-08-18 14:00;T1;0,990;oddana po zbilansowaniu;
2025-08-18 15:00;T1;1,007;oddana po zbilansowaniu;
2025-08-18 16:00;T1;0,964;oddana po zbilansowaniu;
2025-08-18 17:00;T1;0,894;oddana po zbilansowaniu;
2025-08-18 18:00;T1;0,572;oddana po zbilansowaniu;
2025-08-18 19:00;T1;0,221;oddana po zbilansowaniu;
2025-08-18 20:00;T1;1,056;oddana po zbilansowaniu;
2025-08-18 21:00;T1;0,970;oddana po zbilansowaniu;
2025-08-18 22:00;T1;0,975;oddana po zbilansowaniu;
2025-08-18 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-18 24:00;T1;0,001;oddana po zbilansowaniu;
2025-08-19 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-19 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-19 3:00;T1;0,000;oddana po zbilansowaniu;
