Data; Strefa; Wartość kWh;Rodzaj;
2025-06-04 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-04 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-04 7:00;T1;0,001;oddana po zbilansowaniu;
2025-06-04 8:00;T1;0,167;oddana po zbilansowaniu;
2025-06-04 9:00;T1;1,699;oddana po zbilansowaniu;
2025-06-04 10:00;T1;2,067;oddana po zbilansowaniu;
2025-06-04 11:00;T1;1,871;oddana po zbilansowaniu;
2025-06-04 12:00;T1;2,455;oddana po zbilansowaniu;
2025-06-04 13:00;T1;1,461;oddana po zbilansowaniu;
2025-06-04 14:00;T1;1,670;oddana po zbilansowaniu;
2025-06-04 15:00;T1;2,308;oddana po zbilansowaniu;
2025-06-04 16:00;T1;0,736;oddana po zbilansowaniu;
2025-06-04 17:00;T1;0,758;oddana po zbilansowaniu;
2025-06-04 18:00;T1;0,666;oddana po zbilansowaniu;
2025-06-04 19:00;T1;0,648;oddana po zbilansowaniu;
2025-06-04 20:00;T1;0,149;oddana po zbilansowaniu;
2025-06-04 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-04 22:00;T1;0,001;oddana po zbilansowaniu;
2025-06-04 23:00;T1;0,268;oddana po zbilansowaniu;
2025-06-04 24:00;T1;0,747;oddana po zbilansowaniu;
2025-06-05 1:00;T1;0,007;oddana po zbilansowaniu;
2025-06-05 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-05 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-05 4:00;T1;0,001;oddana po zbilansowaniu;
2025-06-05 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-05 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-05 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-05 8:00;T1;1,944;oddana po zbilansowaniu;
2025-06-05 9:00;T1;2,692;oddana po zbilansowaniu;
2025-06-05 10:00;T1;0,025;oddana po zbilansowaniu;
2025-06-05 11:00;T1;1,421;oddana po zbilansowaniu;
2025-06-05 12:00;T1;1,891;oddana po zbilansowaniu;
2025-06-05 13:00;T1;2,713;oddana po zbilansowaniu;
2025-06-05 14:00;T1;2,705;oddana po zbilansowaniu;
2025-06-05 15:00;T1;2,770;oddana po zbilansowaniu;
2025-06-05 16:00;T1;2,329;oddana po zbilansowaniu;
2025-06-05 17:00;T1;2,068;oddana po zbilansowaniu;
2025-06-05 18:00;T1;1,267;oddana po zbilansowaniu;
2025-06-05 19:00;T1;1,807;oddana po zbilansowaniu;
2025-06-05 20:00;T1;0,922;oddana po zbilansowaniu;
2025-06-05 21:00;T1;0,839;oddana po zbilansowaniu;
2025-06-05 22:00;T1;0,788;oddana po zbilansowaniu;
2025-06-05 23:00;T1;0,005;oddana po zbilansowaniu;
2025-06-05 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-06 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-06 2:00;T1;0,001;oddana po zbilansowaniu;
2025-06-06 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-06 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-06 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-06 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-06 7:00;T1;0,001;oddana po zbilansowaniu;
2025-06-06 8:00;T1;1,718;oddana po zbilansowaniu;
2025-06-06 9:00;T1;2,607;oddana po zbilansowaniu;
2025-06-06 10:00;T1;0,025;oddana po zbilansowaniu;
2025-06-06 11:00;T1;0,197;oddana po zbilansowaniu;
2025-06-06 12:00;T1;1,229;oddana po zbilansowaniu;
2025-06-06 13:00;T1;2,761;oddana po zbilansowaniu;
2025-06-06 14:00;T1;2,634;oddana po zbilansowaniu;
2025-06-06 15:00;T1;2,389;oddana po zbilansowaniu;
2025-06-06 16:00;T1;1,862;oddana po zbilansowaniu;
2025-06-06 17:00;T1;2,031;oddana po zbilansowaniu;
2025-06-06 18:00;T1;1,621;oddana po zbilansowaniu;
2025-06-06 19:00;T1;0,979;oddana po zbilansowaniu;
2025-06-06 20:00;T1;0,214;oddana po zbilansowaniu;
2025-06-06 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-06 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-06 23:00;T1;0,001;oddana po zbilansowaniu;
2025-06-06 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 5:00;T1;0,001;oddana po zbilansowaniu;
2025-06-07 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 8:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 9:00;T1;1,579;oddana po zbilansowaniu;
2025-06-07 10:00;T1;1,777;oddana po zbilansowaniu;
2025-06-07 11:00;T1;2,012;oddana po zbilansowaniu;
2025-06-07 12:00;T1;1,901;oddana po zbilansowaniu;
2025-06-07 13:00;T1;2,412;oddana po zbilansowaniu;
2025-06-07 14:00;T1;1,570;oddana po zbilansowaniu;
2025-06-07 15:00;T1;1,857;oddana po zbilansowaniu;
2025-06-07 16:00;T1;1,317;oddana po zbilansowaniu;
2025-06-07 17:00;T1;1,661;oddana po zbilansowaniu;
2025-06-07 18:00;T1;1,542;oddana po zbilansowaniu;
2025-06-07 19:00;T1;0,395;oddana po zbilansowaniu;
2025-06-07 20:00;T1;0,035;oddana po zbilansowaniu;
2025-06-07 21:00;T1;0,002;oddana po zbilansowaniu;
2025-06-07 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-07 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-08 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-08 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-08 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-08 4:00;T1;0,002;oddana po zbilansowaniu;
2025-06-08 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-08 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-08 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-08 8:00;T1;0,295;oddana po zbilansowaniu;
2025-06-08 9:00;T1;1,550;oddana po zbilansowaniu;
2025-06-08 10:00;T1;0,717;oddana po zbilansowaniu;
2025-06-08 11:00;T1;0,534;oddana po zbilansowaniu;
2025-06-08 12:00;T1;0,643;oddana po zbilansowaniu;
2025-06-08 13:00;T1;0,348;oddana po zbilansowaniu;
2025-06-08 14:00;T1;0,238;oddana po zbilansowaniu;
2025-06-08 15:00;T1;0,237;oddana po zbilansowaniu;
2025-06-08 16:00;T1;0,252;oddana po zbilansowaniu;
2025-06-08 17:00;T1;0,137;oddana po zbilansowaniu;
2025-06-08 18:00;T1;0,230;oddana po zbilansowaniu;
2025-06-08 19:00;T1;0,492;oddana po zbilansowaniu;
2025-06-08 20:00;T1;0,238;oddana po zbilansowaniu;
2025-06-08 21:00;T1;0,002;oddana po zbilansowaniu;
2025-06-08 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-08 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-08 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 4:00;T1;0,002;oddana po zbilansowaniu;
2025-06-09 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 8:00;T1;0,002;oddana po zbilansowaniu;
2025-06-09 9:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 10:00;T1;0,047;oddana po zbilansowaniu;
2025-06-09 11:00;T1;0,480;oddana po zbilansowaniu;
2025-06-09 12:00;T1;1,234;oddana po zbilansowaniu;
2025-06-09 13:00;T1;2,903;oddana po zbilansowaniu;
2025-06-09 14:00;T1;1,694;oddana po zbilansowaniu;
2025-06-09 15:00;T1;2,417;oddana po zbilansowaniu;
2025-06-09 16:00;T1;2,224;oddana po zbilansowaniu;
2025-06-09 17:00;T1;2,080;oddana po zbilansowaniu;
2025-06-09 18:00;T1;1,334;oddana po zbilansowaniu;
2025-06-09 19:00;T1;0,841;oddana po zbilansowaniu;
2025-06-09 20:00;T1;0,161;oddana po zbilansowaniu;
2025-06-09 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 22:00;T1;0,001;oddana po zbilansowaniu;
2025-06-09 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-09 24:00;T1;0,002;oddana po zbilansowaniu;
2025-06-10 1:00;T1;0,001;oddana po zbilansowaniu;
2025-06-10 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-10 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-10 4:00;T1;0,003;oddana po zbilansowaniu;
2025-06-10 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-10 6:00;T1;0,002;oddana po zbilansowaniu;
2025-06-10 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-10 8:00;T1;0,123;oddana po zbilansowaniu;
2025-06-10 9:00;T1;1,688;oddana po zbilansowaniu;
2025-06-10 10:00;T1;2,214;oddana po zbilansowaniu;
2025-06-10 11:00;T1;2,585;oddana po zbilansowaniu;
2025-06-10 12:00;T1;2,785;oddana po zbilansowaniu;
2025-06-10 13:00;T1;2,860;oddana po zbilansowaniu;
2025-06-10 14:00;T1;2,400;oddana po zbilansowaniu;
2025-06-10 15:00;T1;2,606;oddana po zbilansowaniu;
2025-06-10 16:00;T1;1,989;oddana po zbilansowaniu;
2025-06-10 17:00;T1;2,146;oddana po zbilansowaniu;
2025-06-10 18:00;T1;1,241;oddana po zbilansowaniu;
2025-06-10 19:00;T1;0,283;oddana po zbilansowaniu;
2025-06-10 20:00;T1;0,962;oddana po zbilansowaniu;
2025-06-10 21:00;T1;0,828;oddana po zbilansowaniu;
2025-06-10 22:00;T1;0,790;oddana po zbilansowaniu;
2025-06-10 23:00;T1;0,109;oddana po zbilansowaniu;
2025-06-10 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-11 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-11 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-11 3:00;T1;0,002;oddana po zbilansowaniu;
2025-06-11 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-11 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-11 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-11 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-11 8:00;T1;0,002;oddana po zbilansowaniu;
2025-06-11 9:00;T1;0,005;oddana po zbilansowaniu;
2025-06-11 10:00;T1;0,004;oddana po zbilansowaniu;
2025-06-11 11:00;T1;0,010;oddana po zbilansowaniu;
2025-06-11 12:00;T1;0,384;oddana po zbilansowaniu;
2025-06-11 13:00;T1;1,769;oddana po zbilansowaniu;
2025-06-11 14:00;T1;1,169;oddana po zbilansowaniu;
2025-06-11 15:00;T1;1,093;oddana po zbilansowaniu;
2025-06-11 16:00;T1;1,559;oddana po zbilansowaniu;
2025-06-11 17:00;T1;1,069;oddana po zbilansowaniu;
2025-06-11 18:00;T1;0,918;oddana po zbilansowaniu;
2025-06-11 19:00;T1;0,784;oddana po zbilansowaniu;
2025-06-11 20:00;T1;0,099;oddana po zbilansowaniu;
2025-06-11 21:00;T1;0,001;oddana po zbilansowaniu;
2025-06-11 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-11 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-11 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-12 1:00;T1;0,001;oddana po zbilansowaniu;
2025-06-12 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-12 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-12 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-12 5:00;T1;0,001;oddana po zbilansowaniu;
2025-06-12 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-12 7:00;T1;0,001;oddana po zbilansowaniu;
2025-06-12 8:00;T1;0,322;oddana po zbilansowaniu;
2025-06-12 9:00;T1;1,860;oddana po zbilansowaniu;
2025-06-12 10:00;T1;2,050;oddana po zbilansowaniu;
2025-06-12 11:00;T1;2,510;oddana po zbilansowaniu;
2025-06-12 12:00;T1;2,930;oddana po zbilansowaniu;
2025-06-12 13:00;T1;2,990;oddana po zbilansowaniu;
2025-06-12 14:00;T1;2,986;oddana po zbilansowaniu;
2025-06-12 15:00;T1;2,500;oddana po zbilansowaniu;
2025-06-12 16:00;T1;2,079;oddana po zbilansowaniu;
2025-06-12 17:00;T1;2,071;oddana po zbilansowaniu;
2025-06-12 18:00;T1;1,549;oddana po zbilansowaniu;
2025-06-12 19:00;T1;0,982;oddana po zbilansowaniu;
2025-06-12 20:00;T1;0,230;oddana po zbilansowaniu;
2025-06-12 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-12 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-12 23:00;T1;0,001;oddana po zbilansowaniu;
2025-06-12 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-13 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-13 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-13 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-13 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-13 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-13 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-13 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-13 8:00;T1;0,652;oddana po zbilansowaniu;
2025-06-13 9:00;T1;1,901;oddana po zbilansowaniu;
2025-06-13 10:00;T1;2,356;oddana po zbilansowaniu;
2025-06-13 11:00;T1;2,705;oddana po zbilansowaniu;
2025-06-13 12:00;T1;2,817;oddana po zbilansowaniu;
2025-06-13 13:00;T1;2,941;oddana po zbilansowaniu;
2025-06-13 14:00;T1;2,478;oddana po zbilansowaniu;
2025-06-13 15:00;T1;1,798;oddana po zbilansowaniu;
2025-06-13 16:00;T1;1,876;oddana po zbilansowaniu;
2025-06-13 17:00;T1;1,696;oddana po zbilansowaniu;
2025-06-13 18:00;T1;1,339;oddana po zbilansowaniu;
2025-06-13 19:00;T1;0,785;oddana po zbilansowaniu;
2025-06-13 20:00;T1;0,202;oddana po zbilansowaniu;
2025-06-13 21:00;T1;0,005;oddana po zbilansowaniu;
2025-06-13 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-13 23:00;T1;0,001;oddana po zbilansowaniu;
2025-06-13 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 6:00;T1;0,001;oddana po zbilansowaniu;
2025-06-14 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 8:00;T1;0,556;oddana po zbilansowaniu;
2025-06-14 9:00;T1;1,818;oddana po zbilansowaniu;
2025-06-14 10:00;T1;2,266;oddana po zbilansowaniu;
2025-06-14 11:00;T1;2,446;oddana po zbilansowaniu;
2025-06-14 12:00;T1;2,353;oddana po zbilansowaniu;
2025-06-14 13:00;T1;2,761;oddana po zbilansowaniu;
2025-06-14 14:00;T1;3,046;oddana po zbilansowaniu;
2025-06-14 15:00;T1;2,870;oddana po zbilansowaniu;
2025-06-14 16:00;T1;2,284;oddana po zbilansowaniu;
2025-06-14 17:00;T1;2,080;oddana po zbilansowaniu;
2025-06-14 18:00;T1;1,658;oddana po zbilansowaniu;
2025-06-14 19:00;T1;1,106;oddana po zbilansowaniu;
2025-06-14 20:00;T1;0,225;oddana po zbilansowaniu;
2025-06-14 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-14 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-15 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-15 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-15 3:00;T1;0,001;oddana po zbilansowaniu;
2025-06-15 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-15 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-15 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-15 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-15 8:00;T1;0,649;oddana po zbilansowaniu;
2025-06-15 9:00;T1;1,851;oddana po zbilansowaniu;
2025-06-15 10:00;T1;2,337;oddana po zbilansowaniu;
2025-06-15 11:00;T1;2,701;oddana po zbilansowaniu;
2025-06-15 12:00;T1;2,849;oddana po zbilansowaniu;
2025-06-15 13:00;T1;2,883;oddana po zbilansowaniu;
2025-06-15 14:00;T1;2,855;oddana po zbilansowaniu;
2025-06-15 15:00;T1;2,649;oddana po zbilansowaniu;
2025-06-15 16:00;T1;2,375;oddana po zbilansowaniu;
2025-06-15 17:00;T1;2,000;oddana po zbilansowaniu;
2025-06-15 18:00;T1;1,604;oddana po zbilansowaniu;
2025-06-15 19:00;T1;1,128;oddana po zbilansowaniu;
2025-06-15 20:00;T1;0,199;oddana po zbilansowaniu;
2025-06-15 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-15 22:00;T1;0,002;oddana po zbilansowaniu;
2025-06-15 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-15 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-16 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-16 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-16 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-16 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-16 5:00;T1;0,002;oddana po zbilansowaniu;
2025-06-16 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-16 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-16 8:00;T1;0,258;oddana po zbilansowaniu;
2025-06-16 9:00;T1;1,754;oddana po zbilansowaniu;
2025-06-16 10:00;T1;2,076;oddana po zbilansowaniu;
2025-06-16 11:00;T1;2,232;oddana po zbilansowaniu;
2025-06-16 12:00;T1;2,502;oddana po zbilansowaniu;
2025-06-16 13:00;T1;1,814;oddana po zbilansowaniu;
2025-06-16 14:00;T1;1,946;oddana po zbilansowaniu;
2025-06-16 15:00;T1;0,781;oddana po zbilansowaniu;
2025-06-16 16:00;T1;1,240;oddana po zbilansowaniu;
2025-06-16 17:00;T1;0,288;oddana po zbilansowaniu;
2025-06-16 18:00;T1;0,000;oddana po zbilansowaniu;
2025-06-16 19:00;T1;0,005;oddana po zbilansowaniu;
2025-06-16 20:00;T1;0,000;oddana po zbilansowaniu;
2025-06-16 21:00;T1;0,632;oddana po zbilansowaniu;
2025-06-16 22:00;T1;0,626;oddana po zbilansowaniu;
2025-06-16 23:00;T1;1,410;oddana po zbilansowaniu;
2025-06-16 24:00;T1;0,012;oddana po zbilansowaniu;
2025-06-17 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-17 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-17 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-17 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-17 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-17 6:00;T1;0,001;oddana po zbilansowaniu;
2025-06-17 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-17 8:00;T1;0,000;oddana po zbilansowaniu;
2025-06-17 9:00;T1;0,001;oddana po zbilansowaniu;
2025-06-17 10:00;T1;0,034;oddana po zbilansowaniu;
2025-06-17 11:00;T1;1,029;oddana po zbilansowaniu;
2025-06-17 12:00;T1;2,440;oddana po zbilansowaniu;
2025-06-17 13:00;T1;2,060;oddana po zbilansowaniu;
2025-06-17 14:00;T1;1,768;oddana po zbilansowaniu;
2025-06-17 15:00;T1;1,843;oddana po zbilansowaniu;
2025-06-17 16:00;T1;1,299;oddana po zbilansowaniu;
2025-06-17 17:00;T1;1,331;oddana po zbilansowaniu;
2025-06-17 18:00;T1;0,866;oddana po zbilansowaniu;
2025-06-17 19:00;T1;0,534;oddana po zbilansowaniu;
2025-06-17 20:00;T1;1,866;oddana po zbilansowaniu;
2025-06-17 21:00;T1;1,604;oddana po zbilansowaniu;
2025-06-17 22:00;T1;0,922;oddana po zbilansowaniu;
2025-06-17 23:00;T1;0,265;oddana po zbilansowaniu;
2025-06-17 24:00;T1;0,001;oddana po zbilansowaniu;
2025-06-18 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 8:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 9:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 10:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 11:00;T1;1,418;oddana po zbilansowaniu;
2025-06-18 12:00;T1;2,815;oddana po zbilansowaniu;
2025-06-18 13:00;T1;2,781;oddana po zbilansowaniu;
2025-06-18 14:00;T1;2,825;oddana po zbilansowaniu;
2025-06-18 15:00;T1;1,801;oddana po zbilansowaniu;
2025-06-18 16:00;T1;1,948;oddana po zbilansowaniu;
2025-06-18 17:00;T1;1,617;oddana po zbilansowaniu;
2025-06-18 18:00;T1;1,353;oddana po zbilansowaniu;
2025-06-18 19:00;T1;1,054;oddana po zbilansowaniu;
2025-06-18 20:00;T1;0,219;oddana po zbilansowaniu;
2025-06-18 21:00;T1;0,005;oddana po zbilansowaniu;
2025-06-18 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-18 24:00;T1;0,577;oddana po zbilansowaniu;
2025-06-19 1:00;T1;0,006;oddana po zbilansowaniu;
2025-06-19 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-19 3:00;T1;0,000;oddana po zbilansowaniu;
