Data; Strefa; Wartość kWh;Rodzaj;
2025-05-19 23:00;T1;0,000;oddana po zbilansowaniu;
2025-05-19 24:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 1:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 2:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 3:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 4:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 5:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 6:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 7:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 8:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 9:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 10:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 11:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 12:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 13:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 14:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 15:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 16:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 17:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 18:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 19:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 20:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 21:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 22:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 23:00;T1;0,000;oddana po zbilansowaniu;
2025-05-20 24:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 1:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 2:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 3:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 4:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 5:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 6:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 7:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 8:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 9:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 10:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 11:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 12:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 13:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 14:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 15:00;T1;0,006;oddana po zbilansowaniu;
2025-05-21 16:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 17:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 18:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 19:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 20:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 21:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 22:00;T1;0,000;oddana po zbilansowaniu;
2025-05-21 23:00;T1;0,002;oddana po zbilansowaniu;
2025-05-21 24:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 1:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 2:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 3:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 4:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 5:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 6:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 7:00;T1;0,001;oddana po zbilansowaniu;
2025-05-22 8:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 9:00;T1;0,951;oddana po zbilansowaniu;
2025-05-22 10:00;T1;1,804;oddana po zbilansowaniu;
2025-05-22 11:00;T1;1,206;oddana po zbilansowaniu;
2025-05-22 12:00;T1;1,800;oddana po zbilansowaniu;
2025-05-22 13:00;T1;1,573;oddana po zbilansowaniu;
2025-05-22 14:00;T1;0,794;oddana po zbilansowaniu;
2025-05-22 15:00;T1;0,404;oddana po zbilansowaniu;
2025-05-22 16:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 17:00;T1;0,318;oddana po zbilansowaniu;
2025-05-22 18:00;T1;0,411;oddana po zbilansowaniu;
2025-05-22 19:00;T1;0,026;oddana po zbilansowaniu;
2025-05-22 20:00;T1;0,005;oddana po zbilansowaniu;
2025-05-22 21:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 22:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 23:00;T1;0,000;oddana po zbilansowaniu;
2025-05-22 24:00;T1;0,000;oddana po zbilansowaniu;
2025-05-23 1:00;T1;0,000;oddana po zbilansowaniu;
2025-05-23 2:00;T1;0,001;oddana po zbilansowaniu;
2025-05-23 3:00;T1;0,000;oddana po zbilansowaniu;
